Date,Open,High,Low,Close,Adj Close,Volume
2018-12-20,52.209999,53.250000,51.720001,52.270000,47.406029,39800000
2018-12-21,51.900002,52.560001,49.880001,50.240002,45.564930,52323000
2018-12-24,49.400002,50.250000,48.480000,49.259998,44.676121,21970800
2018-12-26,49.650002,51.450001,48.419998,51.439999,46.653259,32005600
2018-12-27,50.619999,51.770000,49.700001,51.770000,46.952553,28573400
2018-12-28,51.930000,52.549999,51.570000,51.830002,47.006973,23176900
2018-12-31,51.980000,52.669998,51.389999,52.060001,47.215569,19317500
2019-01-02,50.680000,53.740002,50.669998,53.529999,48.548771,21646300
2019-01-03,53.410000,53.619999,52.220001,52.560001,47.669041,21183000
2019-01-04,54.009998,55.380001,53.660000,55.130001,49.999886,24205100
2019-01-07,55.330002,56.209999,54.799999,55.610001,50.435223,20634100
2019-01-08,56.029999,56.189999,54.759998,55.459999,50.299183,18840100
2019-01-09,55.709999,56.740002,55.610001,56.380001,51.133579,19359100
2019-01-10,55.990002,56.959999,55.700001,56.439999,51.187984,16910000
2019-01-11,56.459999,57.419998,56.029999,56.689999,51.414722,23087500
2019-01-14,56.099998,59.299999,55.700001,58.930000,53.446285,34783400
2019-01-15,59.889999,61.820000,59.549999,61.380001,55.668297,42694200
2019-01-16,61.950001,62.820000,61.240002,62.189999,56.402924,27628900
2019-01-17,61.630001,62.750000,61.330002,62.470001,56.656864,22728900
2019-01-18,62.860001,63.189999,62.009998,63.119999,57.246380,19947300
2019-01-22,62.669998,62.810001,61.430000,61.849998,56.094559,24608700
2019-01-23,62.270000,62.480000,61.150002,62.130001,56.348503,16819800
2019-01-24,61.740002,62.919998,61.740002,62.709999,56.874538,14962200
2019-01-25,63.330002,64.449997,63.230000,64.019997,58.062626,15827200
2019-01-28,63.189999,64.059998,63.099998,63.849998,57.908455,12683500
2019-01-29,63.709999,64.070000,63.150002,63.209999,57.328007,13472000
2019-01-30,63.459999,64.739998,62.990002,64.220001,58.244015,15929600
2019-01-31,63.650002,64.599998,63.639999,64.459999,58.461693,19442600
2019-02-01,64.250000,64.660004,63.590000,63.669998,58.151157,16991700
2019-02-04,63.500000,64.059998,63.200001,64.059998,58.507355,11515500
2019-02-05,64.190002,64.199997,63.349998,63.810001,58.279026,13310900
2019-02-06,63.830002,64.610001,63.560001,63.889999,58.352089,13774300
2019-02-07,63.610001,63.630001,61.910000,62.810001,57.365707,17922400
2019-02-08,62.130001,62.520000,61.009998,62.009998,56.635044,15770800
2019-02-11,62.410000,62.430000,61.419998,61.610001,56.269718,14614100
2019-02-12,62.150002,63.340000,62.150002,62.669998,57.237835,14347400
2019-02-13,63.299999,63.750000,62.970001,63.040001,57.575768,10710500
2019-02-14,62.349998,62.860001,61.419998,62.419998,57.009506,12855300
2019-02-15,63.139999,64.580002,63.009998,64.269997,58.699146,17908900
2019-02-19,63.730000,64.650002,63.520000,64.379997,58.799614,11013900
2019-02-20,64.500000,64.699997,64.139999,64.639999,59.037079,10545000
2019-02-21,64.550003,64.940002,64.040001,64.320000,58.744816,10696100
2019-02-22,64.629997,65.139999,63.840000,64.139999,58.580421,14003800
2019-02-25,64.589996,65.430000,64.449997,64.529999,58.936615,12853000
2019-02-26,64.089996,64.669998,63.889999,64.120003,58.562149,12912800
2019-02-27,64.239998,64.580002,63.680000,64.400002,58.817883,13495700
2019-02-28,64.459999,64.660004,63.840000,63.980000,58.434296,14209300
2019-03-01,64.779999,65.690002,64.110001,64.470001,58.881817,14376000
2019-03-04,64.529999,65.300003,63.110001,63.750000,58.224224,15786600
2019-03-05,63.660000,63.660000,61.910000,62.930000,57.475304,18754900
2019-03-06,62.700001,63.070000,62.099998,62.509998,57.091702,12711200
2019-03-07,62.029999,62.119999,61.209999,61.900002,56.534580,15788900
2019-03-08,60.959999,62.119999,60.759998,62.060001,56.680714,14304400
2019-03-11,62.529999,62.959999,62.180000,62.310001,56.909042,14167600
2019-03-12,62.299999,62.939999,61.959999,62.810001,57.365707,14772000
2019-03-13,63.139999,64.230003,63.000000,63.650002,58.132893,13781100
2019-03-14,63.689999,64.269997,63.419998,64.110001,58.553020,12193600
2019-03-15,64.160004,65.269997,64.019997,65.190002,59.539406,37840300
2019-03-18,65.209999,66.180000,65.209999,65.930000,60.215263,15601100
2019-03-19,66.459999,66.830002,65.349998,65.629997,59.941261,12723600
2019-03-20,65.260002,65.599998,64.220001,64.300003,58.726555,17494000
2019-03-21,63.669998,64.309998,62.919998,63.910000,58.370358,18638300
2019-03-22,62.980000,63.230000,60.450001,60.980000,55.694321,27527400
2019-03-25,60.980000,61.660000,60.049999,60.330002,55.100666,20899300
2019-03-26,60.990002,61.349998,60.529999,61.220001,55.913525,14740300
2019-03-27,61.380001,61.660000,60.720001,60.730000,55.465992,16359600
