Date,Open,High,Low,Close,Adj Close,Volume,Nombre
11/03/19,50.889999,50.990002,49.619999,50.400002,48.078156,10054731,Walmart_de_Mexico
12/03/19,50.360001,50.5,49.700001,50.27,47.954144,11079044,Walmart_de_Mexico
13/03/19,50.52,52.209999,50.099998,52,49.604439,14012427,Walmart_de_Mexico
14/03/19,51.740002,51.880001,50.369999,50.709999,48.373867,10647898,Walmart_de_Mexico
15/03/19,50.900002,51.540001,50.549999,51.07,48.717285,39317758,Walmart_de_Mexico
19/03/19,51.360001,51.869999,50.259998,51.130001,48.774529,18616415,Walmart_de_Mexico
20/03/19,51.25,52,50.91,51.740002,49.356426,14574295,Walmart_de_Mexico
21/03/19,51.700001,52.240002,51.27,52.07,49.671219,12436974,Walmart_de_Mexico
22/03/19,52.07,52.07,50.389999,50.639999,48.307091,9645071,Walmart_de_Mexico
25/03/19,50.849998,51.419998,50.5,51.220001,48.860374,9694141,Walmart_de_Mexico
26/03/19,51.23,51.529999,50.82,50.919998,48.574192,7913479,Walmart_de_Mexico
27/03/19,51.049999,51.450001,50.52,51,48.650509,15248294,Walmart_de_Mexico
28/03/19,51,52,50.610001,51.970001,49.575829,11626684,Walmart_de_Mexico
29/03/19,52.009998,52.23,51.669998,51.919998,49.528126,14584050,Walmart_de_Mexico
01/04/19,52,52.5,51.73,52.43,50.014633,17479457,Walmart_de_Mexico
02/04/19,52.099998,52.439999,51.639999,51.759998,49.375496,10672909,Walmart_de_Mexico
03/04/19,51.950001,52,51.560001,51.860001,49.470898,12129885,Walmart_de_Mexico
04/04/19,51.610001,52.599998,51.610001,52.459999,50.043247,12680298,Walmart_de_Mexico
05/04/19,52.540001,55.66,52.459999,55.150002,52.609325,17798469,Walmart_de_Mexico
08/04/19,55.209999,56.84,54.869999,56.419998,53.820816,22268147,Walmart_de_Mexico
09/04/19,56,56.299999,54.619999,55.549999,52.990898,21903063,Walmart_de_Mexico
10/04/19,55.630001,55.639999,54.330002,54.529999,52.017887,12919860,Walmart_de_Mexico
11/04/19,54.400002,54.880001,54.049999,54.119999,51.626774,7562632,Walmart_de_Mexico
12/04/19,54.27,54.400002,53.860001,54.240002,51.741253,11094937,Walmart_de_Mexico
15/04/19,54.009998,54.91,53.869999,54.68,52.16098,9603742,Walmart_de_Mexico
16/04/19,54.889999,55.59,54.77,55.48,52.924126,11320554,Walmart_de_Mexico
17/04/19,55.5,55.580002,54.91,55.459999,52.905045,8651282,Walmart_de_Mexico
22/04/19,55.470001,56.59,55.459999,56.439999,53.839897,9134984,Walmart_de_Mexico
23/04/19,56.299999,56.299999,55.41,55.529999,53.302361,15608873,Walmart_de_Mexico
24/04/19,55.41,55.790001,55.23,55.57,53.340759,10933266,Walmart_de_Mexico
25/04/19,55.59,55.98,55.110001,55.75,53.513535,9487579,Walmart_de_Mexico
26/04/19,55.889999,56.630001,55.459999,55.849998,53.60952,8867406,Walmart_de_Mexico
29/04/19,56.139999,57.259998,56.009998,56.869999,54.588604,12237990,Walmart_de_Mexico
30/04/19,56.900002,57.099998,55.610001,55.709999,53.475143,16566390,Walmart_de_Mexico
02/05/19,55.700001,56.490002,55.41,55.970001,53.724716,9476024,Walmart_de_Mexico
03/05/19,56.09,56.189999,55.349998,55.389999,53.167976,5866537,Walmart_de_Mexico
06/05/19,55.290001,55.790001,55.110001,55.490002,53.263969,7084394,Walmart_de_Mexico
07/05/19,55.400002,55.5,53.810001,54.200001,52.025719,12611685,Walmart_de_Mexico
08/05/19,54.07,54.59,53.540001,54.43,52.24649,10577897,Walmart_de_Mexico
09/05/19,54.150002,54.349998,53.34,53.59,51.440186,12898518,Walmart_de_Mexico
10/05/19,53.459999,54.48,53.299999,54.18,52.006523,24229825,Walmart_de_Mexico
13/05/19,54.049999,54.290001,53.18,53.509998,51.3634,12006446,Walmart_de_Mexico
14/05/19,53.799999,53.830002,53.220001,53.52,51.372997,14520402,Walmart_de_Mexico
15/05/19,53.389999,53.580002,53.110001,53.400002,51.257809,13724347,Walmart_de_Mexico
16/05/19,53.400002,55.09,53.209999,54.380001,52.198498,17327134,Walmart_de_Mexico
17/05/19,54.209999,54.709999,53.369999,53.580002,51.430592,15754555,Walmart_de_Mexico
20/05/19,53.630001,56.18,53.419998,55.66,53.427147,18256620,Walmart_de_Mexico
21/05/19,55.799999,55.799999,53.98,54.75,52.553654,20628085,Walmart_de_Mexico
22/05/19,54.619999,54.619999,53.990002,54.139999,51.968124,11431337,Walmart_de_Mexico
23/05/19,54,55.119999,53.41,54.970001,52.764828,15347041,Walmart_de_Mexico
24/05/19,55.099998,55.099998,54.110001,54.830002,52.630444,13245064,Walmart_de_Mexico
27/05/19,54.630001,55.240002,54.41,55,52.793625,4881655,Walmart_de_Mexico
28/05/19,54.720001,55.32,54.029999,54.830002,52.630444,35485668,Walmart_de_Mexico
29/05/19,54.59,55.200001,54.02,54.740002,52.544056,10598439,Walmart_de_Mexico
30/05/19,54.860001,55.779999,54.43,55.610001,53.379154,8951227,Walmart_de_Mexico
31/05/19,54.849998,55.439999,53.810001,55.310001,53.09119,17915995,Walmart_de_Mexico
03/06/19,55.299999,55.299999,54.52,54.799999,52.601646,16881666,Walmart_de_Mexico
04/06/19,54.93,55.169998,54.580002,54.669998,52.476864,10618603,Walmart_de_Mexico
05/06/19,54.799999,55.09,54.23,54.360001,52.179295,9568708,Walmart_de_Mexico
06/06/19,54.34,54.77,53.41,54.52,52.332882,7604381,Walmart_de_Mexico
07/06/19,54.669998,54.990002,53.619999,53.91,51.747345,6584628,Walmart_de_Mexico
10/06/19,54.400002,55.029999,53.900002,54.950001,52.745632,11175993,Walmart_de_Mexico
11/06/19,55.080002,55.689999,54.48,54.580002,52.390469,11398620,Walmart_de_Mexico
12/06/19,54.419998,56.369999,54.419998,56.099998,53.849499,14004489,Walmart_de_Mexico
13/06/19,56.02,56.25,54.5,54.650002,52.457664,14160617,Walmart_de_Mexico
14/06/19,54.52,54.619999,53.689999,54.150002,51.977722,9505777,Walmart_de_Mexico
17/06/19,53.82,54.799999,53.299999,53.599998,51.449783,7498910,Walmart_de_Mexico
18/06/19,53.77,54.09,53.110001,53.200001,51.065834,15863859,Walmart_de_Mexico
19/06/19,53.490002,54.259998,53.279999,54.189999,52.016121,8486762,Walmart_de_Mexico
20/06/19,54.389999,54.5,53.259998,53.400002,51.257809,16423303,Walmart_de_Mexico
21/06/19,53.25,53.84,52.540001,52.849998,50.729874,35936179,Walmart_de_Mexico
24/06/19,52.98,53.07,52.060001,52.439999,50.336323,12527324,Walmart_de_Mexico
25/06/19,52.5,53.509998,52.330002,53.389999,51.248211,14985773,Walmart_de_Mexico
26/06/19,53.369999,53.700001,53.009998,53.549999,51.401791,10546432,Walmart_de_Mexico
27/06/19,53.540001,53.669998,52.869999,53.110001,50.979446,10881555,Walmart_de_Mexico
28/06/19,53.029999,53.48,51.880001,52.400002,50.297924,19477874,Walmart_de_Mexico
01/07/19,52.790001,54.25,52.580002,54.169998,51.996918,11062356,Walmart_de_Mexico
02/07/19,54.150002,54.25,53.630001,53.790001,51.63216,11741396,Walmart_de_Mexico
03/07/19,53.880001,53.880001,52.98,53.040001,50.912251,9256151,Walmart_de_Mexico
04/07/19,53.23,54.169998,53.150002,53.98,51.814541,3815526,Walmart_de_Mexico
05/07/19,53.959999,54.09,53.110001,53.900002,51.737751,6864622,Walmart_de_Mexico
08/07/19,53.77,54.810001,53.77,54.650002,52.457664,11492077,Walmart_de_Mexico
09/07/19,54.48,54.490002,52.299999,52.439999,50.336323,15328986,Walmart_de_Mexico
10/07/19,52.650002,53.59,52.639999,53.439999,51.296207,31180288,Walmart_de_Mexico
11/07/19,53.16,53.880001,53.099998,53.84,51.680157,11095170,Walmart_de_Mexico
12/07/19,53.720001,53.84,53.380001,53.639999,51.488186,17356178,Walmart_de_Mexico
15/07/19,53.509998,55.200001,53.509998,54.900002,52.697636,16939348,Walmart_de_Mexico
16/07/19,54.790001,55.299999,54.470001,55.169998,52.956806,15819180,Walmart_de_Mexico
17/07/19,55.290001,55.290001,54.650002,54.82,52.620842,21988880,Walmart_de_Mexico
18/07/19,54.970001,55.439999,54.419998,55.049999,52.841621,18079471,Walmart_de_Mexico
19/07/19,55.189999,55.5,54.299999,54.740002,52.544056,17012790,Walmart_de_Mexico
22/07/19,54.970001,55.169998,54.5,55,52.793625,12494737,Walmart_de_Mexico
23/07/19,55.240002,55.439999,54.66,55.380001,53.158382,18800215,Walmart_de_Mexico
24/07/19,55.299999,55.959999,55.130001,55.82,53.58073,16893235,Walmart_de_Mexico
25/07/19,55.810001,55.810001,55.27,55.68,53.446342,15387875,Walmart_de_Mexico
26/07/19,55.549999,56.389999,55.549999,56.23,53.974285,17462698,Walmart_de_Mexico
29/07/19,56.200001,56.93,55.959999,56.82,54.540611,12047955,Walmart_de_Mexico
30/07/19,56.509998,56.950001,56.119999,56.57,54.300648,8171681,Walmart_de_Mexico
31/07/19,56.200001,56.68,56.16,56.540001,54.271847,20509261,Walmart_de_Mexico
01/08/19,56.41,56.939999,56.009998,56.610001,54.339039,15588382,Walmart_de_Mexico
02/08/19,56.470001,56.959999,55.48,55.889999,53.647919,20495830,Walmart_de_Mexico
05/08/19,55.490002,55.689999,54.299999,55.560001,53.331158,15626268,Walmart_de_Mexico
06/08/19,55.48,56.380001,55.48,56.18,53.926285,18279930,Walmart_de_Mexico
07/08/19,55.459999,55.68,54.5,55.41,53.18718,39329720,Walmart_de_Mexico
08/08/19,55.540001,56.080002,55.150002,55.380001,53.158382,19674954,Walmart_de_Mexico
09/08/19,55.32,56.209999,55.27,55.880001,53.638321,12845704,Walmart_de_Mexico
12/08/19,55.889999,55.98,55.259998,55.689999,53.455944,9339128,Walmart_de_Mexico
13/08/19,55.560001,56.139999,55.41,55.959999,53.715115,14764744,Walmart_de_Mexico
14/08/19,55.790001,56.040001,55.360001,55.900002,53.657516,20089687,Walmart_de_Mexico
15/08/19,56.099998,56.200001,55.540001,55.84,53.59993,14896523,Walmart_de_Mexico
16/08/19,55.880001,56.5,55.610001,56.060001,53.811104,14057079,Walmart_de_Mexico
19/08/19,56.299999,56.939999,55.919998,56.23,53.974285,8888936,Walmart_de_Mexico
20/08/19,56.110001,56.93,56.110001,56.619999,54.348633,10240368,Walmart_de_Mexico
21/08/19,56.720001,57.700001,56.419998,57.490002,55.183739,13431433,Walmart_de_Mexico
22/08/19,57.200001,57.490002,56.240002,56.43,54.16626,14189504,Walmart_de_Mexico
23/08/19,56.290001,56.849998,56.009998,56.099998,53.849499,9707547,Walmart_de_Mexico
26/08/19,56.009998,56.279999,54.470001,55.09,53.164318,12163627,Walmart_de_Mexico
27/08/19,55.110001,55.580002,54.73,55.470001,53.531029,40700360,Walmart_de_Mexico
28/08/19,55.59,56.279999,55.32,55.639999,53.695087,13743060,Walmart_de_Mexico
29/08/19,55.82,56.580002,55.720001,56.310001,54.341675,11952984,Walmart_de_Mexico
30/08/19,56.630001,56.990002,56.25,56.73,54.746986,29132990,Walmart_de_Mexico
02/09/19,56.790001,56.799999,55.790001,55.990002,54.032856,2984312,Walmart_de_Mexico
03/09/19,56.049999,56.549999,55.75,56.299999,54.332016,15325034,Walmart_de_Mexico
04/09/19,56.41,57.84,56.240002,57.57,55.557625,20415172,Walmart_de_Mexico
05/09/19,57.959999,59.049999,57.599998,58.939999,56.879734,16583601,Walmart_de_Mexico
06/09/19,59.099998,59.130001,58.02,58.16,56.127003,10242809,Walmart_de_Mexico
09/09/19,58.23,59.869999,57.810001,58.02,55.991898,8642540,Walmart_de_Mexico
10/09/19,57.889999,58.290001,56.450001,56.549999,54.573284,11115886,Walmart_de_Mexico
11/09/19,56.799999,56.990002,56.5,56.810001,54.824196,9774958,Walmart_de_Mexico
12/09/19,57.09,58.470001,56.98,58.34,56.300713,9506954,Walmart_de_Mexico
13/09/19,58.200001,58.5,57.450001,57.669998,55.654129,6020005,Walmart_de_Mexico
17/09/19,57.66,57.849998,56.459999,56.73,54.746986,23267891,Walmart_de_Mexico
18/09/19,56.799999,56.889999,55.419998,55.5,53.559986,14528768,Walmart_de_Mexico
19/09/19,55.639999,55.84,55.119999,55.189999,53.260818,12230842,Walmart_de_Mexico
20/09/19,55.32,55.619999,54.740002,55.009998,53.087112,61035513,Walmart_de_Mexico
23/09/19,55.09,55.48,54.919998,55.16,53.231869,9538878,Walmart_de_Mexico
24/09/19,55.23,55.73,55.099998,55.189999,53.260818,21609627,Walmart_de_Mexico
25/09/19,55.02,55.889999,54.209999,55.700001,53.752995,15245864,Walmart_de_Mexico
26/09/19,55.810001,57.07,55.560001,56.939999,54.949646,20405751,Walmart_de_Mexico
27/09/19,57.040001,58.610001,56.700001,58.349998,56.31036,20482856,Walmart_de_Mexico
30/09/19,58.41,58.990002,58.34,58.48,56.435818,18572434,Walmart_de_Mexico
01/10/19,58.490002,59.139999,58.25,58.48,56.435818,10617002,Walmart_de_Mexico
02/10/19,58.18,58.189999,57.099998,57.400002,55.39357,9050507,Walmart_de_Mexico
03/10/19,57.400002,58.310001,57.110001,58.189999,56.155956,7742301,Walmart_de_Mexico
04/10/19,58.080002,59.049999,57.959999,58.919998,56.860435,8432253,Walmart_de_Mexico
07/10/19,58.799999,58.889999,57.75,57.880001,55.856792,14587846,Walmart_de_Mexico
08/10/19,57.75,57.900002,55.5,55.619999,53.675789,38356358,Walmart_de_Mexico
09/10/19,55.889999,56.09,55.02,55.349998,53.415226,26901284,Walmart_de_Mexico
10/10/19,55.369999,55.540001,55.130001,55.369999,53.434528,19411401,Walmart_de_Mexico
11/10/19,55.560001,55.959999,54.439999,55.139999,53.21257,31213809,Walmart_de_Mexico
14/10/19,55.009998,55.939999,55.009998,55.869999,53.917049,7591197,Walmart_de_Mexico
15/10/19,55.860001,56.5,55.57,55.98,54.023205,16199464,Walmart_de_Mexico
16/10/19,56.110001,56.700001,55.68,56.57,54.592583,18313098,Walmart_de_Mexico
17/10/19,56.52,57.060001,56.09,56.91,54.9207,15747588,Walmart_de_Mexico
18/10/19,56.740002,57.060001,56.41,56.560001,54.582935,12091826,Walmart_de_Mexico
21/10/19,56.52,57.040001,56.400002,56.709999,54.727688,11564002,Walmart_de_Mexico
22/10/19,56.84,57.049999,56.450001,56.669998,54.689079,11730909,Walmart_de_Mexico
23/10/19,56.900002,57.189999,56.52,57.130001,55.133015,11468114,Walmart_de_Mexico
24/10/19,57.18,58.799999,57,58.700001,56.648129,17183526,Walmart_de_Mexico
25/10/19,58.470001,58.91,57.93,58.290001,56.252457,4206416,Walmart_de_Mexico
28/10/19,58.32,58.82,58.02,58.439999,56.397213,10527983,Walmart_de_Mexico
29/10/19,58.330002,58.720001,58.029999,58.630001,56.580574,12057800,Walmart_de_Mexico
30/10/19,58.790001,58.889999,58.200001,58.580002,56.532322,9686905,Walmart_de_Mexico
31/10/19,58.700001,58.73,57.619999,57.73,55.712036,18494405,Walmart_de_Mexico
01/11/19,57.799999,59.189999,57.799999,59.040001,56.976246,11834157,Walmart_de_Mexico
04/11/19,59.150002,59.240002,57.220001,57.389999,55.383919,25821698,Walmart_de_Mexico
05/11/19,57.450001,57.630001,55.98,56.439999,54.467121,27892522,Walmart_de_Mexico
06/11/19,56.439999,57.540001,56.220001,57.459999,55.451469,20740018,Walmart_de_Mexico
07/11/19,57.349998,57.349998,56.16,56.57,54.592583,20535494,Walmart_de_Mexico
08/11/19,56.52,56.790001,56.07,56.189999,54.225864,10308005,Walmart_de_Mexico
11/11/19,56.110001,56.189999,54.82,54.950001,53.029213,19525551,Walmart_de_Mexico
12/11/19,55,55.119999,54.060001,54.119999,52.228222,29535587,Walmart_de_Mexico
13/11/19,54.009998,54.959999,54,54.16,52.266827,12112512,Walmart_de_Mexico
14/11/19,54.369999,55.27,54.110001,55.200001,53.270473,15954811,Walmart_de_Mexico
15/11/19,55.25,55.25,54.25,54.669998,52.758995,10270463,Walmart_de_Mexico
19/11/19,54.59,55.34,54.5,54.93,53.009911,11432601,Walmart_de_Mexico
20/11/19,55,55.299999,54.41,54.540001,52.633537,11710523,Walmart_de_Mexico
21/11/19,54.689999,54.689999,53.509998,53.650002,51.774651,15024256,Walmart_de_Mexico
22/11/19,53.599998,55.139999,53.549999,55.029999,53.106411,13413054,Walmart_de_Mexico
25/11/19,54.740002,55.16,54.400002,55,53.32943,8403379,Walmart_de_Mexico
26/11/19,54.82,55.139999,53.560001,53.669998,52.039822,41628195,Walmart_de_Mexico
27/11/19,53.599998,54.299999,53.549999,54.25,52.602211,6565245,Walmart_de_Mexico
28/11/19,54.400002,54.400002,54.009998,54.290001,52.640991,1036302,Walmart_de_Mexico
29/11/19,54.419998,54.580002,53.709999,54.48,52.825218,8435914,Walmart_de_Mexico
02/12/19,54.369999,54.599998,53.869999,54.189999,52.544029,12542016,Walmart_de_Mexico
03/12/19,54.169998,54.889999,53.93,54.349998,52.699169,13119192,Walmart_de_Mexico
04/12/19,54.810001,54.810001,53.709999,53.900002,52.26284,10505913,Walmart_de_Mexico
05/12/19,53.900002,54.25,53.700001,53.849998,52.214352,7308357,Walmart_de_Mexico
06/12/19,54.41,54.48,53.459999,53.560001,51.933167,18838951,Walmart_de_Mexico
09/12/19,53.68,54.43,52.73,53.439999,51.816807,12015497,Walmart_de_Mexico
10/12/19,53.560001,54.869999,53.52,54.740002,53.077324,13319375,Walmart_de_Mexico
11/12/19,54.630001,55.360001,54.630001,55.139999,53.465176,13666791,Walmart_de_Mexico
13/12/19,55.41,56.48,55.41,55.619999,53.930595,13185907,Walmart_de_Mexico
16/12/19,55.560001,55.810001,54.029999,54.220001,52.573116,16100661,Walmart_de_Mexico
17/12/19,54.439999,56.279999,54.360001,56.189999,54.48328,20581846,Walmart_de_Mexico
18/12/19,56.290001,57.07,55.700001,56.889999,55.162018,16225909,Walmart_de_Mexico
19/12/19,56.98,56.990002,55.27,55.509998,53.823933,11932913,Walmart_de_Mexico
20/12/19,55.380001,57.189999,55.380001,56.970001,55.239594,38363635,Walmart_de_Mexico
23/12/19,57,57,55.16,55.349998,53.668793,8521716,Walmart_de_Mexico
24/12/19,55.349998,55.439999,55.099998,55.360001,53.678493,749178,Walmart_de_Mexico
26/12/19,55.32,55.470001,55,55.32,53.639706,2506147,Walmart_de_Mexico
27/12/19,55.389999,55.68,55.009998,55.639999,53.949986,3801338,Walmart_de_Mexico
30/12/19,55.700001,55.709999,54.040001,54.18,52.534336,4457737,Walmart_de_Mexico
31/12/19,54.18,54.18,54.18,54.18,52.534336,0,Walmart_de_Mexico
02/01/20,54.200001,55.330002,53.880001,55.119999,53.445778,7718655,Walmart_de_Mexico
03/01/20,55.049999,55.290001,54.349998,54.689999,53.028843,14207686,Walmart_de_Mexico
06/01/20,54.509998,55.689999,54.220001,55.275002,53.596073,14180785,Walmart_de_Mexico
07/01/20,55.259998,55.57,54.59,54.98,53.310032,16292401,Walmart_de_Mexico
08/01/20,54.98,55.990002,54.599998,55.709999,54.01786,10485032,Walmart_de_Mexico
09/01/20,55.009998,55.709999,54.41,55.57,53.882114,26585573,Walmart_de_Mexico
10/01/20,55.709999,56.32,55.59,56.169998,54.46389,14116992,Walmart_de_Mexico
13/01/20,56.240002,57.119999,55.939999,56.630001,54.909916,14433223,Walmart_de_Mexico
14/01/20,56.41,56.84,55.810001,56.68,54.958397,14745180,Walmart_de_Mexico
15/01/20,56.68,56.779999,56.32,56.470001,54.75478,13995660,Walmart_de_Mexico
16/01/20,56.59,57.490002,56.310001,57.349998,55.608044,14537457,Walmart_de_Mexico
17/01/20,57.349998,58.299999,57.009998,58.119999,56.354656,13559485,Walmart_de_Mexico
20/01/20,58.07,58.48,57.970001,58.220001,56.451626,3411487,Walmart_de_Mexico
21/01/20,58,58.490002,57.209999,58.16,56.39344,15537916,Walmart_de_Mexico
22/01/20,58.290001,58.5,56.490002,56.610001,54.890526,12734134,Walmart_de_Mexico
23/01/20,56.540001,57.290001,56.52,57.130001,55.39473,17133103,Walmart_de_Mexico
24/01/20,57.189999,57.189999,56.5,56.84,55.113537,15398978,Walmart_de_Mexico
27/01/20,56.599998,56.599998,54.860001,54.889999,53.222767,7954694,Walmart_de_Mexico
28/01/20,55.029999,56.310001,55.029999,55.939999,54.240871,8435567,Walmart_de_Mexico
29/01/20,55.849998,56.18,55.610001,56,54.299053,7489422,Walmart_de_Mexico
30/01/20,56.099998,56.52,55.610001,56.130001,54.425102,8130779,Walmart_de_Mexico
31/01/20,56.060001,56.439999,54.470001,55.220001,53.54274,54760948,Walmart_de_Mexico
04/02/20,55.049999,57.169998,55,56.625,54.905067,27474807,Walmart_de_Mexico
05/02/20,56.919998,57.200001,55.599998,56.119999,54.415405,15228269,Walmart_de_Mexico
06/02/20,56.369999,56.540001,55.119999,55.209999,53.533051,9435853,Walmart_de_Mexico
07/02/20,55.119999,56.18,54.810001,56,54.299053,9210471,Walmart_de_Mexico
10/02/20,56.029999,56.439999,55.419998,56.235001,54.526917,12157488,Walmart_de_Mexico
11/02/20,56.09,56.790001,55.200001,56.259998,54.551151,14170662,Walmart_de_Mexico
12/02/20,56.509998,57.080002,56.02,56.25,54.541458,11458202,Walmart_de_Mexico
13/02/20,56.029999,57.400002,55.98,57.27,55.530479,11895193,Walmart_de_Mexico
14/02/20,57.389999,58.32,56.860001,58.18,56.412834,9716910,Walmart_de_Mexico
17/02/20,58.200001,58.48,57.720001,58.32,56.548584,2487121,Walmart_de_Mexico
18/02/20,57.950001,58.740002,57.610001,58.32,56.548584,11513791,Walmart_de_Mexico
19/02/20,57.869999,57.880001,55.93,56.130001,54.425102,16625351,Walmart_de_Mexico
20/02/20,56.220001,58.290001,55.619999,57.650002,55.898937,17204484,Walmart_de_Mexico
21/02/20,57.689999,59.09,57.450001,58.830002,57.043095,18036501,Walmart_de_Mexico
24/02/20,58.09,58.09,56.5,56.84,55.113537,21618042,Walmart_de_Mexico
25/02/20,57,57.169998,56.169998,56.470001,54.75478,13550342,Walmart_de_Mexico
26/02/20,56.759998,56.889999,55.200001,56.07,54.366928,17020600,Walmart_de_Mexico
27/02/20,55.810001,56.639999,55,55.34,53.6591,21870065,Walmart_de_Mexico
28/02/20,55.099998,55.939999,54.299999,55.200001,53.523354,36489547,Walmart_de_Mexico
02/03/20,55.200001,57.98,55.009998,57.52,55.772884,23800606,Walmart_de_Mexico
03/03/20,57.48,58.490002,56.029999,57.93,56.170429,18454162,Walmart_de_Mexico
04/03/20,58.209999,58.799999,57.860001,58.66,56.878258,15478858,Walmart_de_Mexico
05/03/20,58.799999,58.799999,56.939999,57.470001,55.724407,12825700,Walmart_de_Mexico
06/03/20,57.139999,58.380001,55.310001,57.5,55.75349,14611890,Walmart_de_Mexico
09/03/20,55.900002,57.099998,54.099998,55.82,54.124519,22787587,Walmart_de_Mexico
